|          z_sim |      L_cut__BATSE |      L_cut__Fermi |      L_cut__Swift |       L_cut__CZTI |
|  94.0940946847 | 1.11761525926e+57 | 6.24772197899e+55 | 1.34288396277e+57 | 1.13441460325e+58 |
|  94.1941947748 | 1.12227203227e+57 | 6.26715731647e+55 | 1.34847936399e+57 | 1.13914137416e+58 |
|  94.2942948649 | 1.12694319307e+57 | 6.28663208504e+55 | 1.35409205303e+57 | 1.14388274914e+58 |
|   94.394394955 | 1.13162877061e+57 | 6.30614632192e+55 | 1.35972206469e+57 | 1.14863875756e+58 |
|   94.494495045 | 1.13632879388e+57 | 6.32570006426e+55 | 1.36536943378e+57 | 1.15340942885e+58 |
|  94.5945951351 | 1.14104329188e+57 | 6.34529334931e+55 | 1.37103419516e+57 | 1.15819479245e+58 |
|  94.6946952252 | 1.14577229364e+57 | 6.36492621424e+55 | 1.37671638371e+57 | 1.16299487782e+58 |
|  94.7947953153 | 1.15051582822e+57 | 6.38459869623e+55 | 1.38241603434e+57 | 1.16780971446e+58 |
|  94.8948954054 | 1.15527392471e+57 | 6.40431083244e+55 |   1.388133182e+57 |  1.1726393319e+58 |
|  94.9949954955 | 1.16004661222e+57 | 6.42406266006e+55 | 1.39386786168e+57 | 1.17748375967e+58 |
|  95.0950955856 | 1.16483391988e+57 | 6.44385421625e+55 | 1.39962010838e+57 | 1.18234302737e+58 |
|  95.1951956757 | 1.16963587688e+57 | 6.46368553816e+55 | 1.40538995716e+57 | 1.18721716459e+58 |
|  95.2952957658 | 1.17445251239e+57 | 6.48355666296e+55 | 1.41117744308e+57 | 1.19210620098e+58 |
|  95.3953958559 | 1.17928385564e+57 | 6.50346762777e+55 | 1.41698260127e+57 | 1.19701016618e+58 |
|  95.4954959459 | 1.18412993588e+57 | 6.52341846974e+55 | 1.42280546686e+57 | 1.20192908988e+58 |
|   95.595596036 | 1.18899078238e+57 | 6.54340922603e+55 | 1.42864607503e+57 | 1.20686300181e+58 |
|  95.6956961261 | 1.19386642445e+57 | 6.56343993375e+55 | 1.43450446099e+57 |  1.2118119317e+58 |
|  95.7957962162 | 1.19875689141e+57 | 6.58351063003e+55 | 1.44038065997e+57 | 1.21677590932e+58 |
|  95.8958963063 | 1.20366221262e+57 | 6.60362135199e+55 | 1.44627470725e+57 | 1.22175496447e+58 |
|  95.9959963964 | 1.20858241746e+57 | 6.62377213673e+55 | 1.45218663814e+57 | 1.22674912697e+58 |
|  96.0960964865 | 1.21351753533e+57 | 6.64396302138e+55 | 1.45811648797e+57 | 1.23175842667e+58 |
|  96.1961965766 | 1.21846759569e+57 | 6.66419404302e+55 |  1.4640642921e+57 | 1.23678289346e+58 |
|  96.2962966667 | 1.22343262798e+57 | 6.68446523876e+55 | 1.47003008595e+57 | 1.24182255724e+58 |
|  96.3963967568 |  1.2284126617e+57 | 6.70477664568e+55 | 1.47601390494e+57 | 1.24687744793e+58 |
|  96.4964968468 | 1.23340772636e+57 | 6.72512830085e+55 | 1.48201578454e+57 |  1.2519475955e+58 |
|  96.5965969369 | 1.23841785151e+57 | 6.74552024139e+55 | 1.48803576026e+57 | 1.25703302995e+58 |
|   96.696697027 | 1.24344306672e+57 | 6.76595250435e+55 | 1.49407386761e+57 | 1.26213378128e+58 |
|  96.7967971171 | 1.24848340159e+57 |  6.7864251268e+55 | 1.50013014217e+57 | 1.26724987954e+58 |
|  96.8968972072 | 1.25353888574e+57 | 6.80693814581e+55 | 1.50620461953e+57 | 1.27238135479e+58 |
|  96.9969972973 | 1.25860954882e+57 | 6.82749159842e+55 | 1.51229733532e+57 | 1.27752823714e+58 |
|  97.0970973874 | 1.26369542052e+57 |  6.8480855217e+55 |  1.5184083252e+57 | 1.28269055671e+58 |
|  97.1971974775 | 1.26879653052e+57 | 6.86871995268e+55 | 1.52453762485e+57 | 1.28786834364e+58 |
|  97.2972975676 | 1.27391290858e+57 |  6.8893949284e+55 | 1.53068527001e+57 | 1.29306162812e+58 |
|  97.3973976577 | 1.27904458444e+57 |  6.9101104859e+55 | 1.53685129643e+57 | 1.29827044036e+58 |
|  97.4974977477 | 1.28419158789e+57 | 6.93086666219e+55 |  1.5430357399e+57 | 1.30349481057e+58 |
|  97.5975978378 | 1.28935394875e+57 | 6.95166349434e+55 | 1.54923863624e+57 | 1.30873476904e+58 |
|  97.6976979279 | 1.29453169685e+57 | 6.97250101932e+55 | 1.55546002131e+57 | 1.31399034605e+58 |
|   97.797798018 | 1.29972486206e+57 | 6.99337927417e+55 | 1.56169993099e+57 | 1.31926157191e+58 |
|  97.8978981081 | 1.30493347427e+57 | 7.01429829589e+55 | 1.56795840121e+57 | 1.32454847696e+58 |
|  97.9979981982 | 1.31015756341e+57 | 7.03525812147e+55 |  1.5742354679e+57 | 1.32985109157e+58 |
|  98.0980982883 | 1.31539715941e+57 | 7.05625878791e+55 | 1.58053116706e+57 | 1.33516944614e+58 |
|  98.1981983784 | 1.32065229226e+57 |  7.0773003322e+55 | 1.58684553469e+57 | 1.34050357109e+58 |
|  98.2982984685 | 1.32592299195e+57 | 7.09838279133e+55 | 1.59317860685e+57 | 1.34585349688e+58 |
|  98.3983985586 | 1.33120928851e+57 | 7.11950620227e+55 | 1.59953041962e+57 | 1.35121925398e+58 |
|  98.4984986486 | 1.33651121199e+57 | 7.14067060198e+55 |  1.6059010091e+57 |  1.3566008729e+58 |
|  98.5985987387 | 1.34182879248e+57 | 7.16187602747e+55 | 1.61229041144e+57 | 1.36199838417e+58 |
|  98.6986988288 | 1.34716206007e+57 | 7.18312251566e+55 | 1.61869866282e+57 | 1.36741181835e+58 |
|  98.7987989189 | 1.35251104492e+57 | 7.20441010354e+55 | 1.62512579945e+57 | 1.37284120603e+58 |
|   98.898899009 | 1.35787577717e+57 | 7.22573882803e+55 | 1.63157185756e+57 | 1.37828657783e+58 |
|  98.9989990991 | 1.36325628702e+57 | 7.24710872609e+55 | 1.63803687343e+57 | 1.38374796438e+58 |
|  99.0990991892 | 1.36865260468e+57 | 7.26851983466e+55 | 1.64452088336e+57 | 1.38922539635e+58 |
|  99.1991992793 | 1.37406476039e+57 | 7.28997219068e+55 |  1.6510239237e+57 | 1.39471890445e+58 |
|  99.2992993694 | 1.37949278442e+57 | 7.31146583106e+55 |  1.6575460308e+57 | 1.40022851938e+58 |
|  99.3993994595 | 1.38493670707e+57 | 7.33300079274e+55 | 1.66408724107e+57 | 1.40575427192e+58 |
|  99.4994995495 | 1.39039655865e+57 | 7.35457711262e+55 | 1.67064759094e+57 | 1.41129619281e+58 |
|  99.5995996396 | 1.39587236951e+57 | 7.37619482763e+55 | 1.67722711689e+57 | 1.41685431289e+58 |
|  99.6996997297 | 1.40136417004e+57 | 7.39785397469e+55 | 1.68382585541e+57 | 1.42242866298e+58 |
|  99.7997998198 | 1.40687199064e+57 | 7.41955459067e+55 | 1.69044384302e+57 | 1.42801927394e+58 |
|  99.8998999099 | 1.41239586172e+57 | 7.44129671249e+55 |  1.6970811163e+57 | 1.43362617665e+58 |
|          100.0 | 1.41793581375e+57 | 7.46308037702e+55 | 1.70373771183e+57 | 1.43924940202e+58 |
