|   Fermi name | Fermi ID | GBM Trigger-time | GBM RA | GBM Dec | GBM Error-radius | GBM T90 | GBM T90_error |     GBM flux | GBM flux_error | GBM fluence | GBM fluence_error |    Epeak | Epeak_error |        alpha | alpha_error |      beta |     beta_error |
| GRB120619884 |   120619 |           21.221 | 12.716 |  -25.02 |             2.79 |    0.96 |          0.96 | 2.339898e-06 |   3.511413e-07 |  4.2425e-07 |        3.0169e-08 | 2972.371 |    2130.581 |   -0.6651207 |   0.2296264 |  -2.30761 |       1.033669 |
| GRB120618919 |   120618 |            22.06 | 14.238 |   -2.11 |              4.8 |  47.616 |        12.299 | 6.008497e-07 |   7.722679e-08 |  3.6287e-06 |        5.6892e-08 | 129.0251 |    93.90233 |   -0.5595342 |   0.7283253 | -1.814698 |      0.1885045 |
| GRB120618128 |   120618 |            3.064 |  5.154 |   75.85 |             2.59 |    17.6 |          1.82 | 6.316424e-07 |   7.022633e-08 |  5.5799e-06 |        6.8414e-08 | 129.7112 |    11.85723 |    0.3386061 |    0.243314 | -3.348383 |       1.001526 |
| GRB120612687 |   120612 |           16.496 |  2.645 |  -37.91 |            10.65 |   0.256 |         0.453 | 4.032275e-06 |   6.125875e-07 |  7.0505e-07 |         2.219e-08 | 367.0857 |     201.617 |   0.02456207 |   0.5924281 | -1.834175 |      0.3037731 |
| GRB120612680 |   120612 |           16.329 | 14.125 |   34.56 |             7.08 |  63.232 |         7.886 | 2.685999e-07 |   5.766076e-08 |  2.0615e-06 |         2.717e-08 | 47.82098 |     30.0096 |     1.906985 |    4.413229 | -1.795811 |      0.2234521 |
| GRB120611108 |   120611 |              2.6 | 21.645 |  -44.79 |             5.28 |  49.921 |         1.639 | 4.774819e-07 |   5.806468e-08 |  4.5256e-06 |        4.8502e-08 | 185.7961 |    43.07578 |    -1.041739 |   0.1587124 | -11.53517 |       307197.6 |
| GRB120608777 |   120608 |           18.643 | 20.884 |   12.64 |             5.08 |  24.832 |          3.84 | 3.423617e-07 |   9.098772e-08 |  3.1743e-06 |        4.3021e-08 | 155.2791 |     59.0047 |    -1.152456 |   0.2403146 | -4.457745 |       55.85488 |
| GRB120608489 |   120608 |           11.731 | 15.332 |  -26.12 |             2.52 |    0.96 |         1.611 | 2.356578e-06 |   3.977119e-07 |  4.8345e-07 |        2.1445e-08 | 570.2699 |     258.122 |   -0.5936586 |   0.3468978 | -4.911115 |       55.12339 |
| GRB120605453 |   120605 |           10.871 | 16.241 |   41.51 |             2.62 |  18.112 |         1.086 | 1.732809e-06 |   9.421748e-08 |  3.2531e-06 |        5.4174e-08 | 383.5768 |    95.78092 |    -1.033293 |  0.09066615 | -2.347276 |      0.5785025 |
| GRB120603439 |   120603 |           10.536 | 13.253 |   4.326 |            0.522 |   0.384 |         0.345 | 8.093827e-07 |   7.692962e-08 |  6.7886e-07 |          2.69e-08 | 882.4928 |    418.0294 |   -0.8091774 |   0.1878428 | -6.634521 |       465.8224 |
| GRB120531393 |   120531 |            9.444 |  19.36 |    1.22 |            11.03 |  25.344 |         7.186 | 2.946539e-07 |   4.765629e-08 |  9.0995e-07 |        1.7898e-08 | 103.1341 |     65.8707 |    0.2967913 |    1.523311 | -1.805858 |      0.2568671 |
| GRB120530121 |   120530 |            2.895 | 11.731 |   78.83 |             3.27 |  77.054 |          1.81 | 6.353408e-07 |   7.939994e-08 |  7.1731e-06 |        5.0148e-08 | 113.5452 |    32.91116 |   -0.6025649 |   0.3244295 | -2.108122 |        0.29135 |
| GRB120528442 |   120528 |             10.6 | 19.675 |     6.5 |             5.98 |  16.384 |         5.177 | 6.123296e-07 |   8.467551e-08 |  3.7919e-06 |        4.5669e-08 | 183.2295 |     64.9039 |    -1.190601 |   0.1632065 | -2.707198 |         1.8324 |
| GRB120526303 |   120526 |            7.278 |  4.419 |  -32.23 |             1.04 |  43.649 |         1.002 | 3.133727e-06 |    1.62064e-07 |  0.00011619 |        2.2796e-07 | 552.0372 |     111.839 |    -1.058916 |   0.1067156 |  -5.59887 |       57.30778 |
| GRB120524134 |   120524 |            3.215 | 23.877 |  -15.61 |            10.45 |   0.704 |         0.466 | 1.357791e-06 |   9.069229e-07 |  2.5274e-07 |        1.5086e-08 | 89.98893 |    18.26899 |   -0.5087974 |   0.4455611 | -12.69513 |       260488.7 |
| GRB120522361 |   120522 |            8.655 |  3.738 |   54.85 |             2.02 |   28.16 |         8.039 | 1.160641e-06 |   8.411918e-08 |  9.3244e-06 |        5.0849e-08 |  76.2774 |    11.82066 |    -1.129972 |   0.1698429 | -2.492607 |      0.2740992 |
| GRB120520949 |   120520 |           22.774 |  3.057 |   35.28 |              8.3 |    5.76 |         1.356 | 3.170951e-07 |   5.399877e-08 |  4.4091e-07 |        1.4104e-08 | 113.6528 |    65.53053 |   -0.6887795 |   0.5863236 | -2.027411 |      0.3911008 |
| GRB120519721 |   120519 |           17.304 | 12.017 |   20.55 |             2.69 |   1.056 |         0.451 | 3.983435e-06 |   5.612374e-07 |  9.5949e-07 |        1.6695e-08 | 379.9594 |    140.7736 |   -0.3150102 |   0.3429594 | -2.742552 |       1.848055 |
| GRB120512112 |   120512 |            2.696 | 21.704 |  13.636 |           0.0217 |  18.176 |          1.35 | 1.794258e-06 |   9.800327e-08 |  1.2404e-05 |        7.1173e-08 | 631.1096 |    127.1497 |   -0.8940976 |  0.08125648 | -4.021701 |        9.68256 |
| GRB120511638 |   120511 |           15.313 | 15.129 |  -60.49 |             2.07 |  45.249 |          2.94 | 1.489137e-06 |   1.182203e-07 |    1.14e-05 |        9.5141e-08 | 563.5381 |    118.9437 |    0.2831574 |    0.330343 | -2.371743 |       0.451747 |
| GRB120506128 |   120506 |            3.084 | 11.481 |  -33.72 |             9.33 |   2.304 |         1.379 | 2.285459e-07 |   5.261253e-08 |  2.8721e-07 |        2.5126e-08 | 72.03432 |    49.41198 |    -0.459375 |    1.168979 |  -2.03894 |      0.3817402 |
| GRB120504468 |   120504 |           11.228 | 21.996 |   46.83 |             4.06 |  41.985 |         2.673 | 1.354404e-07 |   6.226284e-08 |  3.3628e-06 |        2.6299e-08 | 73.49084 |    42.63063 |    -1.351545 |   0.5089173 | -2.905997 |       4.122653 |
| GRB120430980 |   120430 |           23.512 |   3.15 |   18.52 |             5.75 |  14.592 |         2.172 | 2.143368e-07 |   7.039084e-08 |  5.5572e-07 |        2.0683e-08 | 264.1537 |    172.3541 |   -0.9295148 |   0.4035683 | -17.92515 |    418112000.0 |
| GRB120429484 |   120429 |           11.618 |  8.869 |  -32.23 |             5.34 |   15.36 |         1.619 | 4.571278e-07 |   6.958795e-08 |  2.3678e-06 |        1.7472e-08 | 265.4855 |     150.632 |    -1.018212 |    0.246243 | -2.355714 |       1.387027 |
| GRB120427054 |   120427 |            1.291 | 14.996 |  29.311 |             0.31 |   5.632 |         0.572 | 1.992022e-06 |   8.167562e-08 |  7.4159e-06 |        5.9075e-08 | 122.5598 |    6.561314 |    0.2370031 |   0.1404518 | -2.882879 |      0.2227255 |
| GRB120426090 |   120426 |            2.154 |  7.436 | -65.631 |            0.355 |    2.88 |         0.181 | 8.980335e-06 |   1.432387e-07 |  2.0323e-05 |        8.6895e-08 | 137.0609 |    3.414423 |   -0.5463845 |  0.03565074 | -3.511475 |      0.2728636 |
| GRB120420858 |   120420 |           20.587 |  7.284 |   10.76 |             1.11 | 254.913 |         4.222 | 1.257537e-06 |   1.167769e-07 |  4.3252e-05 |        2.1421e-07 | 273.7486 |    238.2448 |   -0.5800774 |   0.4739568 | -1.479778 |     0.07096848 |
| GRB120420249 |   120420 |            5.969 |  3.193 |  -52.19 |             5.44 |    25.6 |         4.419 | 2.821805e-07 |    1.25393e-07 |   2.878e-06 |        5.9863e-08 | 67.34841 |    12.04119 |   -0.7904563 |   0.3712017 | -10.13244 |       18291.26 |
| GRB120415958 |   120415 |           22.989 | 10.031 |   61.27 |             4.96 |  12.544 |         1.717 | 3.301946e-07 |            0.0 |  2.3142e-06 |        5.4739e-08 |  71.6675 |         0.0 |    -0.265718 |         0.0 | -33.90559 |            0.0 |
| GRB120412920 |   120412 |           22.078 |  2.594 |    7.06 |              2.8 | 101.182 |         4.871 | 5.277642e-07 |   4.360485e-08 |  7.0289e-06 |         5.267e-08 | 53.27137 |    4.351881 |   0.05938338 |   0.3224761 |  -3.04114 |      0.3906649 |
| GRB120412055 |   120412 |            1.312 |  1.963 |  -24.67 |            13.47 |   9.728 |         3.566 |  3.31172e-07 |   9.810074e-08 |  1.2463e-06 |        8.5753e-08 | 226.0198 |    175.1688 |   -0.7301397 |   0.4658717 | -2.194384 |       1.481815 |
| GRB120411925 |   120411 |           22.207 |  2.538 |   -7.24 |             8.45 |  38.912 |         1.493 | 5.165379e-07 |   7.127407e-08 |  1.4643e-06 |        2.7543e-08 | 279.8201 |    184.4975 |    -0.272972 |   0.5733545 | -1.688694 |      0.2395697 |
| GRB120403857 |   120403 |           20.566 |  3.689 | -89.009 |           0.0011 |   4.288 |         1.935 | 3.004767e-07 |   8.961894e-08 |  2.3964e-07 |        2.0458e-08 | 209.1163 |    99.83375 |   -0.5463803 |   0.4360143 | -2.924552 |       3.609596 |
| GRB120402669 |   120402 |           16.067 | 14.915 |   -10.4 |             2.61 |  20.224 |          0.81 | 8.646493e-07 |   6.047284e-08 |  3.7475e-06 |        2.6093e-08 | 47.24626 |    3.173799 |     -1.19944 |   0.1390761 | -3.573714 |       1.172413 |
| GRB120331055 |   120331 |            1.319 |  1.758 |  -54.84 |             6.51 |  16.384 |        10.367 | 1.501921e-07 |            0.0 |  6.7744e-07 |           5.2e-08 | 15612.51 |         0.0 |    -2.166954 |         0.0 | -3.533035 |            0.0 |
| GRB120328268 |   120328 |            6.439 | 15.209 |    22.8 |              1.0 |  29.697 |         1.056 |  7.02643e-06 |   1.214392e-07 |  7.5046e-05 |        1.6605e-07 | 194.1886 |     13.6267 |   -0.3665861 |   0.0641401 | -1.867428 |     0.03865499 |
| GRB120323162 |   120323 |             3.88 | 14.073 |  -45.23 |             3.79 |   4.352 |         0.724 | 1.078363e-06 |   6.492351e-08 |  1.4084e-06 |        1.9992e-08 | 152.3692 |    34.43759 |   -0.2391121 |   0.2778314 | -1.848463 |      0.1187867 |
| GRB120319983 |   120319 |           23.585 |  4.657 |  -45.44 |             3.67 |  72.448 |         7.832 | 3.009262e-07 |   6.963336e-08 |  2.4204e-06 |        3.9618e-08 | 475.0493 |    383.0517 |    -1.063656 |   0.2801149 | -13.99942 |      6003992.0 |
| GRB120316008 |   120316 |            0.184 |  3.801 | -56.288 |            0.584 |  26.624 |         0.362 | 1.877218e-06 |   1.159506e-07 |  1.6257e-05 |         3.077e-08 | 530.2469 |     76.1085 |   -0.5048658 |    0.106125 | -3.237376 |       1.871766 |
| GRB120312671 |   120312 |           16.108 | 16.787 |  23.881 |            0.035 |  13.312 |         3.167 | 1.694133e-07 |   6.550796e-08 |  8.2941e-07 |        2.7177e-08 | 95.04259 |    44.07884 |   -0.1870425 |    1.035677 | -2.581779 |       1.405247 |
| GRB120308588 |   120308 |           14.102 |   2.05 |   55.22 |             1.19 |    25.6 |         1.557 | 2.970451e-06 |   1.272498e-07 |  6.7214e-06 |        6.2736e-08 | 438.2134 |    96.50397 |    -1.051685 |  0.08168011 |  -2.16674 |      0.2152566 |
| GRB120304248 |   120304 |            5.963 | 18.485 |  -46.22 |              1.0 |   5.376 |         0.572 | 4.861237e-06 |   1.418894e-07 |  1.1435e-05 |        4.0725e-08 | 1565.474 |    134.2668 |   -0.4904339 |   0.0562778 | -5.750702 |       9.025039 |
| GRB120304061 |   120304 |            1.464 |  8.477 |  -61.12 |              1.0 |   9.984 |         1.055 | 1.067069e-06 |   4.373814e-08 |  5.0461e-06 |        1.9898e-08 | 23.25378 |     2.42028 |   -0.3828917 |   0.5903875 | -2.319044 |     0.05710171 |
| GRB120227725 |   120227 |           17.411 | 17.115 |  -88.86 |             1.21 |  17.408 |          0.81 | 2.527628e-06 |   1.016629e-07 |  2.1949e-05 |        1.0403e-07 | 120.9051 |    17.29689 |   -0.3084212 |   0.2667522 | -2.265189 |      0.1213924 |
| GRB120226871 |   120226 |           20.905 | 20.195 |  48.665 |             6.01 |  52.993 |         0.572 | 2.033309e-06 |   1.108641e-07 |  5.2036e-05 |        9.1383e-08 | 389.8189 |    44.71323 |   -0.7222322 |  0.07497027 |  -9.08861 |       3938.873 |
| GRB120226447 |   120226 |           10.738 |  5.839 |   52.35 |             1.15 |  14.592 |         3.916 | 2.117771e-06 |   1.346261e-07 |  5.8476e-06 |        7.8484e-08 | 688.7796 |    139.4286 |   -0.5717503 |   0.1597247 | -3.459093 |       2.827695 |
| GRB120224282 |   120224 |            6.775 |  7.895 |   41.34 |              4.6 |  60.929 |         3.093 | 4.739918e-07 |   1.074675e-07 |  9.1226e-06 |        2.0494e-07 | 112.0727 |     28.9592 |    -1.149347 |   0.2168507 | -3.764954 |       8.868745 |
| GRB120223933 |   120223 |           22.397 | 14.641 |   -7.46 |             2.74 |  14.336 |          2.36 | 9.645855e-07 |   1.010912e-07 |  3.8791e-06 |        8.7982e-08 | 282.8467 |    71.12437 |    0.4975394 |   0.5902088 | -2.459832 |      0.7485654 |
| GRB120222021 |   120222 |            0.493 |  19.97 |   26.49 |             2.76 |   1.088 |         0.143 |  3.06012e-06 |   5.965156e-07 |  1.7278e-06 |        2.3582e-08 | 174.2524 |    33.97369 |   -0.5487523 |    0.245278 | -4.112079 |        9.69817 |
| GRB120219563 |   120219 |           13.523 | 18.323 |  -31.11 |            10.94 |   8.128 |         0.429 | 5.520463e-07 |   7.628496e-08 |  5.5777e-07 |        1.4019e-08 | 1232.473 |    723.9937 |   -0.2858373 |   0.4358748 | -4.385114 |       17.62992 |
| GRB120218276 |   120218 |            6.617 |   6.79 |   -1.37 |             3.64 |  256.26 |         5.221 | 3.223501e-07 |   4.564276e-08 |  1.1394e-05 |         8.014e-08 | 110.4103 |    57.69552 |   -0.6497529 |   0.5338855 | -1.935706 |      0.2799531 |
| GRB120217904 |   120217 |           21.699 | 19.915 |    32.7 |              1.5 |   2.624 |           0.3 | 4.016608e-06 |   9.963298e-08 |  4.8575e-06 |        4.0532e-08 | 233.2345 |    19.72114 |   -0.7543076 |  0.05530839 | -2.253141 |      0.1285761 |
| GRB120217808 |   120217 |           19.397 |  8.163 |   36.77 |             3.23 |   5.888 |         2.862 | 9.585308e-07 |   7.510012e-08 |  1.7463e-06 |        7.7573e-08 | 93.40472 |    19.46111 |   -0.6095088 |   0.2879117 |  -2.23544 |      0.2013295 |
| GRB120213606 |   120213 |           14.546 | 12.233 |    5.76 |              4.2 |  13.824 |         3.328 | 5.850886e-07 |   7.513364e-08 |   2.678e-06 |        5.4574e-08 | 104.3696 |    8.532766 |   -0.2434163 |   0.1851247 | -5.006638 |       9.821164 |
| GRB120212383 |   120212 |             9.19 |  2.874 | -18.025 |             0.05 |   9.216 |         0.724 | 1.958544e-07 |   4.228255e-08 |  1.1489e-06 |        2.5897e-08 | 34.28588 |    12.06764 |   -0.5855153 |    1.097225 | -2.471734 |      0.4465115 |
| GRB120206949 |   120206 |           22.771 |  4.897 |   58.41 |             2.25 |   9.472 |         3.338 | 2.544941e-06 |   9.426555e-08 |  5.8759e-06 |        6.3131e-08 | 257.7093 |    37.85038 |   -0.8217192 |  0.08680534 | -2.186471 |      0.1777479 |
| GRB120204054 |   120204 |            1.286 | 19.505 |   -3.57 |              1.0 |  49.089 |         0.429 | 4.464313e-06 |   1.010583e-07 |     9.6e-05 |        8.7126e-08 | 172.4524 |    7.871103 |   -0.5873765 |  0.04801533 | -2.868286 |      0.2226192 |
| GRB120130938 |   120130 |            22.51 | 21.553 |   58.56 |              1.0 |  38.913 |         7.455 | 7.382127e-07 |   8.620107e-08 |  1.0413e-05 |        1.6258e-07 | 140.8367 |    23.51399 |   -0.3962558 |   0.2328223 | -2.626546 |      0.6107883 |
| GRB120130906 |   120130 |           21.748 |  4.331 |    9.48 |             5.55 |   3.584 |         1.379 | 2.471421e-07 |   6.723848e-08 |   5.248e-07 |        3.0758e-08 | 188.7459 |    161.9832 |     -1.04231 |   0.4531423 | -2.350683 |       1.856298 |
| GRB120129580 |   120129 |            13.93 |  2.029 |  59.282 |            0.927 |   3.072 |         0.362 |  3.25913e-05 |    3.22143e-07 |  5.4486e-05 |        7.1163e-08 | 300.1146 |    7.717993 |    -0.532522 |  0.02282593 | -2.683596 |     0.07673382 |
| GRB120122300 |   120122 |            7.202 |  6.439 |   16.53 |             2.69 |  16.701 |         1.881 | 2.561651e-07 |   6.235248e-08 |  2.5999e-06 |        4.8448e-08 | 105.4226 |    21.08426 |   -0.2798469 |   0.4186991 | -3.710412 |       3.949116 |
| GRB120121251 |   120121 |            6.013 | 13.927 |   -1.34 |             1.61 |  37.121 |        11.876 | 1.044535e-06 |   7.198469e-08 |  1.1544e-05 |         6.651e-08 | 280.9573 |    97.27548 |   -0.9652207 |   0.1512663 | -2.164759 |      0.4719073 |
| GRB120121101 |   120121 |            2.432 | 15.711 |  -39.34 |             7.86 |  18.432 |         3.727 | 2.008415e-07 |   9.547381e-08 |  1.9545e-06 |        3.0232e-08 | 101.9957 |    20.35095 |   -0.3587563 |    0.469103 | -9.504686 |       6602.441 |
| GRB120119354 |   120119 |            8.492 |  4.397 |  -33.92 |             4.42 |  16.384 |         1.493 | 6.706784e-07 |   5.846849e-08 |  2.6104e-06 |        4.8917e-08 | 264.2351 |    109.8128 |   -0.7795956 |    0.235784 | -2.015785 |      0.3714431 |
| GRB120119229 |   120119 |            5.497 |   9.31 |  -61.33 |              2.0 |  41.728 |         1.557 | 1.994146e-06 |   8.360838e-08 |  5.9423e-06 |        3.5344e-08 | 1240.544 |    267.1145 |   -0.6884334 |  0.08092316 | -3.973274 |       4.238107 |
| GRB120119170 |   120119 |            4.074 |  8.002 |  -9.803 |           0.0013 |  55.297 |         6.229 | 2.908666e-06 |    8.82327e-08 |  3.8673e-05 |        1.3587e-07 |   274.49 |    31.76734 |   -0.8422723 |  0.06524489 | -2.349339 |      0.2383105 |
| GRB120118898 |   120118 |           21.546 | 11.105 |   47.87 |             7.17 |  17.152 |         2.111 | 8.470863e-07 |   7.616746e-08 |  1.6159e-06 |        3.3932e-08 | 95.76474 |    21.78227 |   -0.6447789 |   0.2602329 | -2.082852 |       0.191119 |
| GRB120118709 |   120118 |           17.006 |  8.324 |  -7.182 |             0.05 |  37.825 |        12.586 | 1.828941e-07 |   6.471384e-08 |  2.6631e-06 |         4.668e-08 | 67.13271 |    12.69811 |   -0.9315465 |   0.3508093 | -5.944047 |       145.9666 |
| GRB120114433 |   120114 |           10.394 | 17.549 |  -75.64 |            11.05 |   2.752 |         1.569 | 1.989425e-07 |   8.146051e-08 |  1.4875e-07 |        2.6392e-08 |  259.628 |    117.5745 |    0.1971715 |   0.9764036 | -5.956021 |       186.1901 |
| GRB120109824 |   120109 |           19.767 | 16.755 |    30.8 |            11.33 |  38.656 |         3.114 | 1.968259e-07 |   6.657459e-08 |  1.9189e-06 |        4.1747e-08 | 153.5447 |    112.2384 |    -0.290902 |    1.053328 | -2.241831 |       1.234568 |
| GRB120107384 |   120107 |            9.204 | 16.427 |  -69.93 |              0.5 |   23.04 |         0.143 |  9.15421e-07 |   7.821554e-08 |   6.532e-06 |        4.4356e-08 | 137.8028 |     23.8156 |  -0.08373356 |    0.298032 | -2.140338 |       0.219643 |
| GRB120105584 |   120105 |            14.01 | 13.579 |   40.07 |              2.8 |  22.528 |         2.202 | 2.132338e-07 |   5.579301e-08 |  1.4675e-06 |        3.5385e-08 | 75.46711 |    15.80279 |   -0.8110775 |   0.3890747 | -3.879192 |       6.485337 |
